type,url,detail,origin,referer
request,https://uae.sharafdg.com/,https://ad.doubleclick.net/activity;src=9647012;type=invmedia;cat=shara0;ord=9937335644477;npa=0;auiddc=382267415.1753900954;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=IFA;gtm=45fe57t0v9190676769za200zd9190676769;gcd=13l3l3l3l1l1;dma=0;dc_fmt=3;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545;epver=2;dc_random=1753900953886;~oref=https%3A%2F%2Fuae.sharafdg.com%2F?,https://uae.sharafdg.com/,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://9647012.fls.doubleclick.net/activityi;src=9647012;type=invmedia;cat=shara0;ord=9937335644477;npa=0;auiddc=382267415.1753900954;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=IFA;gtm=45fe57t0v9190676769za200zd9190676769;gcd=13l3l3l3l1l1;dma=0;dc_fmt=2;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545;epver=2;dc_random=1753900953886;_dc_test=1;~oref=https%3A%2F%2Fuae.sharafdg.com%2F?,,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://td.doubleclick.net/td/fls/rul/activityi;fledge=1;src=9647012;type=invmedia;cat=shara0;ord=9937335644477;npa=0;auiddc=382267415.1753900954;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=IFA;gtm=45fe57t0v9190676769za200zd9190676769;gcd=13l3l3l3l1l1;dma=0;dc_fmt=9;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545;epver=2;dc_random=1753900953886;_dc_test=1;~oref=https%3A%2F%2Fuae.sharafdg.com%2F?,,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://9647012.fls.doubleclick.net/activityi;dc_pre=CP_t3Jqe5Y4DFS0otwAd2J4S7w;src=9647012;type=invmedia;cat=shara0;ord=9937335644477;npa=0;auiddc=382267415.1753900954;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=IFA;gtm=45fe57t0v9190676769za200zd9190676769;gcd=13l3l3l3l1l1;dma=0;dc_fmt=2;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545;epver=2;dc_random=1753900953886;_dc_test=1;~oref=https%3A%2F%2Fuae.sharafdg.com%2F?,,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://www.clarity.ms/tag/c9mfm8apzt?ref=gtm2,https://uae.sharafdg.com/,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/981248182/?random=1753900954293&cv=11&fst=1753900954293&bg=ffffff&guid=ON&async=1&en=gtag.config&gtm=45be57t0v9100524123z876457844za200zd9100524123&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545&u_w=1280&u_h=720&url=https%3A%2F%2Fuae.sharafdg.com%2F&hn=www.googleadservices.com&frm=0&tiba=Online%20Shopping%20%7C%20Mobiles%2C%20Electronics%20%26%20Appliances%20%E2%80%93%20Sharaf%20DG%20UAE&npa=0&pscdl=noapi&auid=382267415.1753900954&uaa=arm&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=macOS&uapv=13.5.0&uaw=0&fledge=1&_tu=IA&data=event%3Dgtag.config&rfmt=3&fmt=4,https://uae.sharafdg.com/,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://td.doubleclick.net/td/rul/981248182?random=1753900954293&cv=11&fst=1753900954293&fmt=3&bg=ffffff&guid=ON&async=1&en=gtag.config&gtm=45be57t0v9100524123z876457844za200zd9100524123&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545&u_w=1280&u_h=720&url=https%3A%2F%2Fuae.sharafdg.com%2F&hn=www.googleadservices.com&frm=0&tiba=Online%20Shopping%20%7C%20Mobiles%2C%20Electronics%20%26%20Appliances%20%E2%80%93%20Sharaf%20DG%20UAE&npa=0&pscdl=noapi&auid=382267415.1753900954&uaa=arm&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=macOS&uapv=13.5.0&uaw=0&fledge=1&_tu=IA&data=event%3Dgtag.config,,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://td.doubleclick.net/td/rul/981248182?random=1753900954311&cv=11&fst=1753900954311&fmt=3&bg=ffffff&guid=ON&async=1&en=page_view&gcl_ctr=2&gtm=45be57t0v9100524123za200zd9100524123&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545&u_w=1280&u_h=720&url=https%3A%2F%2Fuae.sharafdg.com%2F&hn=www.googleadservices.com&frm=0&tiba=Online%20Shopping%20%7C%20Mobiles%2C%20Electronics%20%26%20Appliances%20%E2%80%93%20Sharaf%20DG%20UAE&npa=0&pscdl=noapi&auid=382267415.1753900954&uaa=arm&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=macOS&uapv=13.5.0&uaw=0&label=KzyhCJL2668aELbR8tMD&ec_mode=a&fledge=1&capi=1&data=event%3Dgtag.config&em=tv.1&ct_cookie_present=0,,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/981248182/?random=1752194586&cv=11&fst=1753900953875&bg=ffffff&guid=ON&async=1&en=page_view&gcl_ctr=1&gtm=45be57t0v9100524123za200zd9100524123&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545&u_w=1280&u_h=720&url=https%3A%2F%2Fuae.sharafdg.com%2F&hn=www.googleadservices.com&frm=0&tiba=Online%20Shopping%20%7C%20Mobiles%2C%20Electronics%20%26%20Appliances%20%E2%80%93%20Sharaf%20DG%20UAE&gtm_ee=1&npa=0&pscdl=noapi&auid=382267415.1753900954&uaa=arm&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=macOS&uapv=13.5.0&uaw=0&label=KzyhCJL2668aELbR8tMD&ec_mode=a&fledge=1&capi=1&data=event%3Dgtag.config&em=tv.1&fmt=3&ct_cookie_present=false&crd=CPLOsQIIobixAgjR1bECCLHBsQIIsMGxAgixw7ECCIrFsQIIwsmxAgi0xrECCJDJsQIIws-xAgjTxbECCOvMsQIIz86xAgjtzrECCP7OsQII1c-xAgju0LECCJfUsQJKJnRyaWdnZXI9bmF2aWdhdGlvbi1zb3VyY2U7ZXZlbnQtc291cmNlWgMKAQFiAwoBAw&fusion_key=ChAI8IWnxAYQgM3Xsr6y6YIEEiwAVpzKtkM8joe-PMPmxiBz4tocByh6mBFURn7bTpKuhfmcj9ZcPFwhKAvV5xoCSfk&pscrd=IhMI9Lvbmp7ljgMV_VKdCR31Kx4HMgwIA2IICAAQABgAIAAyDAgEYggIABAAGAAgADIMCAdiCAgAEAAYACAAMgwICGIICAAQABgAIAAyDAgJYggIABAAGAAgADIMCApiCAgAEAAYACAAMgwIAmIICAAQABgAIAAyDAgLYggIABAAGAAgADIMCBViCAgAEAAYACAAMgwIH2IICAAQABgAIAAyDAgTYggIABAAGAAgADIMCBJiCAgAEAAYACAAOhlodHRwczovL3VhZS5zaGFyYWZkZy5jb20vQldDaEVJOElXbnhBWVFuZXp6a1pXZWtMQ1NBUklzQUFVOHRzVEg4TTJCbGxaWmJLbG9HemFpcmh4M2x0SDVmdkpsejZNSklPSDJtR3JZa1paMXRTdkUtdG96DAgJYggIABAAGAAgAA,https://uae.sharafdg.com/,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://adservice.google.com/ddm/fls/z/dc_pre=CP_t3Jqe5Y4DFS0otwAd2J4S7w;src=9647012;type=invmedia;cat=shara0;ord=9937335644477;npa=0;auiddc=*;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=IFA;gtm=45fe57t0v9190676769za200zd9190676769;gcd=13l3l3l3l1l1;dma=0;dc_fmt=2;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545;epver=2;dc_random=1753900953886;_dc_test=1;~oref=https%3A%2F%2Fuae.sharafdg.com%2F,https://9647012.fls.doubleclick.net/activityi;dc_pre=CP_t3Jqe5Y4DFS0otwAd2J4S7w;src=9647012;type=invmedia;cat=shara0;ord=9937335644477;npa=0;auiddc=382267415.1753900954;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=IFA;gtm=45fe57t0v9190676769za200zd9190676769;gcd=13l3l3l3l1l1;dma=0;dc_fmt=2;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545;epver=2;dc_random=1753900953886;_dc_test=1;~oref=https%3A%2F%2Fuae.sharafdg.com%2F?,https://9647012.fls.doubleclick.net/
request,https://uae.sharafdg.com/,https://ad.doubleclick.net/activity;dc_pre=CPng25qe5Y4DFUpunQkdwLU80A;src=9647012;type=invmedia;cat=shara0;ord=9937335644477;npa=0;auiddc=382267415.1753900954;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=IFA;gtm=45fe57t0v9190676769za200zd9190676769;gcd=13l3l3l3l1l1;dma=0;dc_fmt=3;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545;epver=2;dc_random=1753900953886;~oref=https%3A%2F%2Fuae.sharafdg.com%2F?,https://uae.sharafdg.com/,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/981248182/?random=247980387&cv=11&fst=1753900954311&bg=ffffff&guid=ON&async=1&en=page_view&gcl_ctr=2&gtm=45be57t0v9100524123za200zd9100524123&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545&u_w=1280&u_h=720&url=https%3A%2F%2Fuae.sharafdg.com%2F&hn=www.googleadservices.com&frm=0&tiba=Online%20Shopping%20%7C%20Mobiles%2C%20Electronics%20%26%20Appliances%20%E2%80%93%20Sharaf%20DG%20UAE&npa=0&pscdl=noapi&auid=382267415.1753900954&uaa=arm&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=macOS&uapv=13.5.0&uaw=0&label=KzyhCJL2668aELbR8tMD&ec_mode=a&fledge=1&capi=1&data=event%3Dgtag.config&em=tv.1&fmt=3&ct_cookie_present=false&crd=CPLOsQIIobixAgjR1bECCLHBsQIIsMGxAgixw7ECCIrFsQIIwsmxAgi0xrECCJDJsQIIws-xAgjTxbECCOvMsQIIz86xAgjtzrECCO7OsQII_s6xAgjVz7ECCO7QsQIIl9SxAkoHdHJpZ2dlcloDCgEBYgMKAQM&fusion_key=ChAI8IWnxAYQgM3Xsr6y6YIEEiwAVpzKttbxGoGsvaIRjDd8XPPys44TfdmjY83-3rf3bnddClKM4SdtUaWB2hoCtIM&pscrd=IhMIw_jxmp7ljgMVZ0ydCR1RPCaBMgwIA2IICAAQABgAIAAyDAgEYggIABAAGAAgADIMCAdiCAgAEAAYACAAMgwICGIICAAQABgAIAAyDAgJYggIABAAGAAgADIMCApiCAgAEAAYACAAMgwIAmIICAAQABgAIAAyDAgLYggIABAAGAAgADIMCBViCAgAEAAYACAAMgwIH2IICAAQABgAIAAyDAgTYggIABAAGAAgADIMCBJiCAgAEAAYACAAOhlodHRwczovL3VhZS5zaGFyYWZkZy5jb20vQldDaEVJOElXbnhBWVFuZXp6a1pXZWtMQ1NBUklzQUFVOHRzUUFNNVdKM0dVc2VXTjktdVJFNGRuWENQSk1YbF9FUDZxd2JvVW5HbW9EVzU3Z0Zoc2lyaVl6DAgJYggIABAAGAAgAA,https://uae.sharafdg.com/,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://ad.doubleclick.net/activity;src=12745150;type=shara0;cat=shara0;ord=3774570764247;npa=0;auiddc=382267415.1753900954;u1=https%3A%2F%2Fuae.sharafdg.com%2F;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=KlA;gtm=45fe57t0v9190184795z876457844za200zb76457844zd76457844;gcd=13l3l3l3l1l1;dma=0;dc_fmt=3;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545~105174035;epver=2;dc_random=1753900954541;~oref=https%3A%2F%2Fuae.sharafdg.com%2F?,https://uae.sharafdg.com/,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://12745150.fls.doubleclick.net/activityi;src=12745150;type=shara0;cat=shara0;ord=3774570764247;npa=0;auiddc=382267415.1753900954;u1=https%3A%2F%2Fuae.sharafdg.com%2F;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=KlA;gtm=45fe57t0v9190184795z876457844za200zb76457844zd76457844;gcd=13l3l3l3l1l1;dma=0;dc_fmt=2;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545~105174035;epver=2;dc_random=1753900954541;_dc_test=1;~oref=https%3A%2F%2Fuae.sharafdg.com%2F?,,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://td.doubleclick.net/td/fls/rul/activityi;fledge=1;src=12745150;type=shara0;cat=shara0;ord=3774570764247;npa=0;auiddc=382267415.1753900954;u1=https%3A%2F%2Fuae.sharafdg.com%2F;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=KlA;gtm=45fe57t0v9190184795z876457844za200zb76457844zd76457844;gcd=13l3l3l3l1l1;dma=0;dc_fmt=9;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545~105174035;epver=2;dc_random=1753900954541;_dc_test=1;~oref=https%3A%2F%2Fuae.sharafdg.com%2F?,,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://ad.doubleclick.net/activity;src=13492945;type=pagev0;cat=shara0;ord=1;num=8895188807364;npa=0;auiddc=382267415.1753900954;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=KpA;gtm=45fe57t0v9190561405z876457844za200zb76457844zd76457844;gcd=13l3l3l3l1l1;dma=0;dc_fmt=3;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~104991058~105103161~105103163~105124543~105124545;epver=2;dc_random=1753900954620;~oref=https%3A%2F%2Fuae.sharafdg.com%2F?,https://uae.sharafdg.com/,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://13492945.fls.doubleclick.net/activityi;src=13492945;type=pagev0;cat=shara0;ord=1;num=8895188807364;npa=0;auiddc=382267415.1753900954;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=KpA;gtm=45fe57t0v9190561405z876457844za200zb76457844zd76457844;gcd=13l3l3l3l1l1;dma=0;dc_fmt=2;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~104991058~105103161~105103163~105124543~105124545;epver=2;dc_random=1753900954620;_dc_test=1;~oref=https%3A%2F%2Fuae.sharafdg.com%2F?,,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://td.doubleclick.net/td/fls/rul/activityi;fledge=1;src=13492945;type=pagev0;cat=shara0;ord=1;num=8895188807364;npa=0;auiddc=382267415.1753900954;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=KpA;gtm=45fe57t0v9190561405z876457844za200zb76457844zd76457844;gcd=13l3l3l3l1l1;dma=0;dc_fmt=9;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~104991058~105103161~105103163~105124543~105124545;epver=2;dc_random=1753900954620;_dc_test=1;~oref=https%3A%2F%2Fuae.sharafdg.com%2F?,,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://12745150.fls.doubleclick.net/activityi;dc_pre=CPOYhJue5Y4DFZoHtwAdiLMMIA;src=12745150;type=shara0;cat=shara0;ord=3774570764247;npa=0;auiddc=382267415.1753900954;u1=https%3A%2F%2Fuae.sharafdg.com%2F;uaa=arm;uab=64;uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23;uamb=0;uam=;uap=macOS;uapv=13.5.0;uaw=0;pscdl=noapi;frm=0;_tu=KlA;gtm=45fe57t0v9190184795z876457844za200zb76457844zd76457844;gcd=13l3l3l3l1l1;dma=0;dc_fmt=2;tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545~105174035;epver=2;dc_random=1753900954541;_dc_test=1;~oref=https%3A%2F%2Fuae.sharafdg.com%2F?,,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://stats.g.doubleclick.net/g/collect?v=2&tid=G-3PVZ4HCJ9P&cid=340990331.1753900955&gtm=45je57t0v9132746029z876457844za200zb76457844zd76457844&aip=1&dma=0&gcd=13l3l3l3l1l1&npa=0&frm=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105103161~105103163~105124543~105124545,https://uae.sharafdg.com/,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/16605176051/?random=1753900954761&cv=11&fst=1753900954761&bg=ffffff&guid=ON&async=1&en=gtag.config&gtm=45be57t0v9187412973z876457844za200zb76457844zd76457844&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105087535~105087537~105103161~105103163~105124543~105124545&u_w=1280&u_h=720&url=https%3A%2F%2Fuae.sharafdg.com%2F&hn=www.googleadservices.com&frm=0&tiba=Online%20Shopping%20%7C%20Mobiles%2C%20Electronics%20%26%20Appliances%20%E2%80%93%20Sharaf%20DG%20UAE&npa=0&pscdl=noapi&auid=382267415.1753900954&uaa=arm&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=macOS&uapv=13.5.0&uaw=0&fledge=1&data=event%3Dgtag.config&rfmt=3&fmt=4,https://uae.sharafdg.com/,https://uae.sharafdg.com/
request,https://uae.sharafdg.com/,https://td.doubleclick.net/td/rul/16605176051?random=1753900954761&cv=11&fst=1753900954761&fmt=3&bg=ffffff&guid=ON&async=1&en=gtag.config&gtm=45be57t0v9187412973z876457844za200zb76457844zd76457844&gcd=13l3l3l3l1l1&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105087535~105087537~105103161~105103163~105124543~105124545&u_w=1280&u_h=720&url=https%3A%2F%2Fuae.sharafdg.com%2F&hn=www.googleadservices.com&frm=0&tiba=Online%20Shopping%20%7C%20Mobiles%2C%20Electronics%20%26%20Appliances%20%E2%80%93%20Sharaf%20DG%20UAE&npa=0&pscdl=noapi&auid=382267415.1753900954&uaa=arm&uab=64&uafvl=Not)A%253BBrand%3B8.0.0.0%7CChromium%3B138.0.7204.23%7CHeadlessChrome%3B138.0.7204.23&uamb=0&uam=&uap=macOS&uapv=13.5.0&uaw=0&fledge=1&data=event%3Dgtag.config,,https://uae.sharafdg.com/
